34,106,0,0,0,0,0,0
30,91,0,0,0,0,0,0
40,108,0,0,3,0,0,0
40,107,0,0,6,0,0,0
28,91,0,0,9,0,0,0
32,92,0,0,12,0,0,0
26,89,0,0,15,0,0,0
27,87,0,0,18,0,0,0
24,87,0,0,21,0,0,0
28,94,0,0,24,0,0,0
41,106,0,0,27,0,0,0
27,90,0,0,30,0,0,0
31,93,0,0,33,0,0,0
40,106,0,0,36,0,0,0
33,95,0,0,39,0,0,0
36,105,0,0,42,0,0,0
40,106,0,0,45,0,0,0
42,105,0,0,48,0,0,0
38,105,0,0,51,0,0,0
32,98,0,0,54,0,0,0
25,88,0,0,57,0,0,0
23,93,0,0,60,0,0,0
19,78,0,0,63,0,0,0
24,86,0,0,66,0,0,0
25,92,0,0,69,0,0,0
36,101,0,0,72,0,0,0
35,101,0,0,75,0,0,0
42,105,0,0,78,0,0,0
28,91,0,0,81,0,0,0
34,100,0,0,84,0,0,0
24,88,0,0,87,0,0,0
21,85,0,0,90,0,0,0
24,82,0,0,93,0,0,0
25,90,0,0,96,0,0,0
28,93,0,0,99,0,0,0
34,102,0,0,102,0,0,0
29,94,0,0,105,0,0,0
23,84,0,0,108,0,0,0
24,89,0,0,111,0,0,0
31,95,0,0,114,0,0,0
32,97,0,0,117,0,0,0
23,90,0,0,120,0,0,0
22,80,0,0,123,0,0,0
20,80,0,0,126,0,0,0
17,80,0,0,129,0,0,0
18,79,0,0,132,0,0,0
24,90,0,0,135,0,0,0
24,90,0,0,138,0,0,0
17,78,0,0,141,0,0,0
32,98,0,0,144,0,0,0
19,84,0,0,147,0,0,0
15,76,0,0,150,0,0,0
21,87,0,0,153,0,0,0
34,101,0,0,156,0,0,0
28,93,0,0,159,0,0,0
30,96,0,0,162,0,0,0
28,95,0,0,165,0,0,0
29,97,0,0,168,0,0,0
17,79,0,0,171,0,0,0
16,76,0,0,174,0,0,0
14,76,0,0,177,0,0,0
24,89,0,0,180,0,0,0
32,98,0,0,183,0,0,0
24,89,0,0,186,0,0,0
12,72,0,0,189,0,0,0
14,74,0,0,192,0,0,0
17,79,0,0,195,0,0,0
22,85,0,0,198,0,0,0
12,72,0,0,201,0,0,0
26,88,0,0,204,0,0,0
21,85,0,0,207,0,0,0
15,76,0,0,210,0,0,0
18,80,0,0,213,0,0,0
29,95,0,0,216,0,0,0
14,74,0,0,219,0,0,0
20,82,0,0,222,0,0,0
24,89,0,0,225,0,0,0
25,91,0,0,228,0,0,0
18,78,0,0,231,0,0,0
10,71,0,0,234,0,0,0
20,80,0,0,237,0,0,0
23,90,0,0,240,0,0,0
26,91,0,0,243,0,0,0
24,90,0,0,246,0,0,0
10,70,0,0,249,0,0,0
13,73,0,0,252,0,0,0
20,80,0,0,255,0,0,0
25,90,0,0,258,0,0,0
25,90,0,0,261,0,0,0
17,77,0,0,264,0,0,0
9,68,0,0,267,0,0,0
25,90,0,0,270,0,0,0
22,86,0,0,273,0,0,0
12,72,0,0,276,0,0,0
25,90,0,0,279,0,0,0
17,82,0,0,282,0,0,0
13,72,0,0,285,0,0,0
14,72,0,0,288,0,0,0
7,67,0,0,291,0,0,0
12,71,0,0,294,0,0,0
13,74,0,0,297,0,0,0
17,80,0,0,300,0,0,0
21,86,0,0,303,0,0,0
22,89,0,0,306,0,0,0
21,85,0,0,309,0,0,0
11,76,0,0,312,0,0,0
17,78,0,0,315,0,0,0
23,83,0,0,318,0,0,0
6,68,0,0,321,0,0,0
7,70,0,0,324,0,0,0
13,74,0,0,327,0,0,0
4,66,0,0,330,0,0,0
4,67,0,0,333,0,0,0
4,67,0,0,336,0,0,0
21,82,0,0,339,0,0,0
22,83,0,0,342,0,0,0
10,72,0,0,345,0,0,0
4,67,0,0,348,0,0,0
16,76,0,0,351,0,0,0
20,79,0,0,354,0,0,0
18,79,0,0,357,0,0,0
21,80,0,0,360,0,0,0
15,75,0,0,363,0,0,0
5,68,0,0,366,0,0,0
3,64,0,0,369,0,0,0
1,63,0,0,372,0,0,0
6,68,0,0,375,0,0,0
15,76,0,0,378,0,0,0
1,63,0,0,381,0,0,0
0,62,0,0,384,0,0,0
6,69,0,0,387,0,0,0
14,76,0,0,390,0,0,0
16,77,0,0,393,0,0,0
14,74,0,0,396,0,0,0
17,76,0,0,399,0,0,0
